application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
420,1,True,3.11,Business,Unknown,620.0,5.0,Health Care,0
421,1,False,3.21,Humanities,Black,700.0,5.0,Nonprofit/Gov,0
422,1,False,3.29,Humanities,Asian,640.0,6.0,Investment Banking,0
423,1,False,3.39,Business,Asian,710.0,3.0,PE/VC,0
424,1,False,3.22,Business,White,650.0,4.0,Investment Banking,0
425,1,False,3.23,STEM,Black,680.0,5.0,Consulting,0
426,0,True,3.0,Humanities,Unknown,630.0,5.0,Consulting,1
427,1,True,3.12,Humanities,Unknown,630.0,4.0,PE/VC,0
428,0,False,3.23,Humanities,Black,630.0,5.0,PE/VC,0
429,1,True,3.34,Humanities,Unknown,760.0,4.0,Consulting,0
430,1,False,3.18,Business,Asian,640.0,5.0,Health Care,0
431,1,False,3.33,STEM,White,640.0,4.0,Consulting,0
432,1,False,3.56,STEM,White,710.0,6.0,Technology,0
433,1,False,3.13,Humanities,White,580.0,4.0,Consulting,0
434,1,True,3.54,Business,Unknown,690.0,4.0,PE/VC,1
436,1,False,3.28,STEM,Asian,680.0,5.0,Other,0
437,0,False,3.43,Humanities,White,770.0,5.0,Consulting,1
439,1,False,3.37,Humanities,White,640.0,4.0,Consulting,0
440,1,False,3.17,Business,White,630.0,5.0,Technology,0
441,0,False,3.46,STEM,White,680.0,7.0,PE/VC,1
442,1,True,3.25,Business,Unknown,670.0,5.0,Consulting,0
443,0,False,3.25,STEM,White,620.0,4.0,Technology,1
444,0,False,3.44,Humanities,Hispanic,740.0,5.0,Technology,0
445,0,False,3.18,Humanities,White,570.0,5.0,Investment Management,1
446,1,True,3.22,STEM,Unknown,630.0,5.0,Investment Banking,0
447,0,False,3.03,Business,Black,590.0,4.0,Consulting,0
448,1,False,3.3,Business,Black,680.0,4.0,Investment Banking,0
449,1,False,3.33,Business,White,660.0,5.0,Investment Banking,0
450,1,False,3.47,Business,Asian,660.0,6.0,Real Estate,0
451,1,False,3.3,Humanities,Black,610.0,5.0,Consulting,0
452,1,True,3.33,Business,Unknown,680.0,5.0,Consulting,0
453,1,True,3.11,Business,Unknown,570.0,4.0,Technology,0
454,1,False,3.21,Humanities,Asian,650.0,5.0,Nonprofit/Gov,0
455,1,False,3.21,STEM,Black,650.0,6.0,Nonprofit/Gov,0
456,1,False,3.27,Humanities,Black,650.0,6.0,Technology,0
457,1,False,3.19,Business,White,650.0,5.0,Technology,0
458,1,False,3.43,Humanities,Asian,640.0,4.0,Real Estate,0
459,0,False,3.17,Business,Other,660.0,6.0,Technology,1
460,1,False,3.4,Business,Asian,680.0,5.0,Consulting,1
462,1,False,3.08,Humanities,White,690.0,5.0,PE/VC,0
463,1,True,3.46,Business,Unknown,640.0,5.0,Real Estate,0
464,1,False,3.28,Business,Asian,600.0,6.0,Investment Banking,0
465,0,False,3.06,STEM,White,590.0,6.0,Consulting,1
467,1,False,3.35,Business,White,760.0,5.0,Health Care,0
469,0,False,3.36,Humanities,Asian,670.0,4.0,Other,1
470,0,False,3.22,Humanities,White,670.0,6.0,Technology,1
471,1,False,3.37,Humanities,Hispanic,720.0,6.0,Nonprofit/Gov,1
472,0,False,3.17,Humanities,Black,630.0,6.0,Nonprofit/Gov,0
473,1,False,3.48,Business,Black,690.0,5.0,Investment Banking,1
474,0,False,3.34,STEM,Other,680.0,5.0,Technology,1
475,0,False,3.18,STEM,Hispanic,680.0,7.0,Consulting,0
477,1,True,3.13,Humanities,Unknown,640.0,4.0,Financial Services,0
478,1,False,3.44,Business,White,740.0,4.0,Technology,0
479,1,False,3.24,STEM,Hispanic,620.0,5.0,PE/VC,0
480,0,False,3.26,Humanities,Hispanic,670.0,5.0,Investment Banking,0
481,1,True,3.3,STEM,Unknown,600.0,2.0,PE/VC,0
482,0,True,3.21,STEM,Unknown,590.0,6.0,PE/VC,1
483,0,True,3.28,Business,Unknown,600.0,6.0,Consulting,1
484,0,False,3.27,Business,Other,580.0,5.0,Financial Services,1
485,0,True,3.2,STEM,Unknown,610.0,5.0,Real Estate,1
486,1,True,3.15,Business,Unknown,600.0,5.0,Nonprofit/Gov,0
487,1,False,3.54,Humanities,Hispanic,700.0,4.0,Media/Entertainment,0
488,1,False,3.27,Business,White,620.0,5.0,Technology,0
489,1,True,3.48,STEM,Unknown,680.0,3.0,Consulting,0
490,1,False,3.11,STEM,White,640.0,5.0,Nonprofit/Gov,0
491,1,True,3.3,Business,Unknown,600.0,5.0,Consulting,0
492,1,False,3.22,Humanities,White,640.0,3.0,PE/VC,0
493,1,False,3.11,Business,White,570.0,3.0,Nonprofit/Gov,0
494,0,True,3.18,STEM,Unknown,620.0,4.0,Nonprofit/Gov,1
495,1,False,3.15,Humanities,White,680.0,8.0,CPG,0
496,1,False,3.33,STEM,Hispanic,640.0,5.0,PE/VC,0
497,1,False,3.28,STEM,White,680.0,4.0,PE/VC,0
498,1,False,3.42,Business,White,720.0,3.0,PE/VC,1
499,1,False,3.28,STEM,White,650.0,5.0,Financial Services,0
500,1,False,3.06,STEM,Black,600.0,5.0,PE/VC,0
501,0,False,3.12,Business,Black,650.0,3.0,Financial Services,0
502,1,False,2.96,Humanities,Black,620.0,5.0,PE/VC,0
504,0,False,3.37,Humanities,Black,640.0,4.0,Technology,0
505,1,True,3.27,STEM,Unknown,620.0,6.0,Consulting,0
506,1,True,3.11,STEM,Unknown,590.0,5.0,Consulting,0
507,0,False,3.33,STEM,White,660.0,5.0,Technology,1
509,1,False,3.2,STEM,Asian,650.0,6.0,PE/VC,0
510,1,False,3.06,Humanities,White,630.0,5.0,Technology,0
512,0,True,3.47,Business,Unknown,650.0,4.0,Investment Banking,1
513,0,False,3.13,STEM,Asian,620.0,6.0,Nonprofit/Gov,0
514,1,False,3.18,STEM,Asian,620.0,4.0,Consulting,0
515,1,False,3.17,Business,Other,610.0,4.0,Consulting,0
516,1,False,3.32,Humanities,White,630.0,5.0,Consulting,0
517,1,True,3.31,Business,Unknown,700.0,4.0,Health Care,0
518,0,True,3.23,Humanities,Unknown,630.0,6.0,Consulting,1
519,1,True,3.2,Humanities,Unknown,570.0,4.0,Real Estate,0
520,0,False,3.18,Business,Black,600.0,5.0,Health Care,0
521,1,False,3.32,Business,Asian,610.0,5.0,Nonprofit/Gov,0
522,1,True,3.08,Business,Unknown,690.0,6.0,Technology,0
523,1,False,3.32,STEM,Hispanic,690.0,4.0,Financial Services,0
524,1,True,3.16,STEM,Unknown,660.0,4.0,Technology,0
525,1,True,3.33,Business,Unknown,720.0,4.0,Other,0
526,1,False,3.04,Humanities,Hispanic,570.0,5.0,Nonprofit/Gov,0
527,1,False,3.18,Humanities,Asian,670.0,5.0,Technology,0
528,0,False,3.03,STEM,White,600.0,5.0,Financial Services,1
529,0,False,3.42,Humanities,Other,760.0,5.0,Other,1
530,0,False,3.27,Humanities,Other,650.0,6.0,Investment Banking,1
531,0,True,3.13,Business,Unknown,650.0,5.0,Technology,1
532,1,False,3.2,Business,Asian,610.0,5.0,PE/VC,0
533,1,False,3.48,STEM,Black,690.0,5.0,Investment Banking,0
534,0,True,3.19,Business,Unknown,590.0,6.0,Investment Banking,1
535,0,False,3.35,Humanities,White,720.0,5.0,Investment Banking,1
536,1,False,3.61,Business,Asian,690.0,5.0,Investment Banking,0
537,1,False,3.23,STEM,Black,630.0,4.0,Retail,0
538,1,False,3.35,Humanities,Asian,570.0,6.0,PE/VC,0
539,1,False,3.03,STEM,White,570.0,4.0,PE/VC,0
540,1,False,3.42,STEM,Asian,710.0,5.0,Other,0
541,0,True,3.16,Humanities,Unknown,690.0,4.0,Consulting,1
542,1,False,3.43,STEM,White,700.0,4.0,PE/VC,0
543,1,False,3.33,Humanities,Hispanic,640.0,5.0,Technology,0
544,1,True,3.15,STEM,Unknown,680.0,4.0,Technology,0
545,1,False,3.25,Humanities,Hispanic,660.0,3.0,Nonprofit/Gov,0
546,1,False,3.3,Humanities,Hispanic,780.0,5.0,Consulting,0
547,1,False,3.0,Humanities,Other,570.0,4.0,Technology,0
548,0,False,3.5,Humanities,White,680.0,6.0,Consulting,1
549,1,False,3.22,STEM,Black,700.0,4.0,Real Estate,0
550,1,False,3.21,STEM,Asian,570.0,4.0,Other,0
552,0,False,2.93,Humanities,Asian,590.0,4.0,Nonprofit/Gov,0
554,1,False,3.27,Business,White,740.0,5.0,Financial Services,0
555,1,False,3.33,Humanities,Black,620.0,5.0,Investment Banking,0
556,0,True,3.23,Business,Unknown,680.0,4.0,Investment Banking,1
557,1,False,3.26,Humanities,Hispanic,610.0,5.0,PE/VC,0
558,0,True,3.04,Business,Unknown,620.0,6.0,Nonprofit/Gov,1
559,1,False,3.31,Humanities,White,580.0,6.0,Investment Banking,0
560,1,True,3.17,STEM,Unknown,590.0,7.0,Financial Services,0
561,1,False,3.31,STEM,Asian,680.0,6.0,Consulting,0
562,1,True,3.06,Business,Unknown,640.0,4.0,Consulting,0
563,1,False,3.09,Humanities,White,570.0,5.0,Consulting,0
564,0,True,3.36,STEM,Unknown,690.0,5.0,Other,1
565,0,False,3.42,STEM,Black,690.0,7.0,PE/VC,0
566,1,False,3.24,Humanities,Other,640.0,5.0,Other,0
567,1,False,3.18,Humanities,Black,600.0,4.0,PE/VC,0
568,1,False,3.15,Humanities,Black,570.0,4.0,Investment Management,0
569,1,False,3.41,Business,White,660.0,4.0,Other,0
570,0,False,2.89,Humanities,Black,590.0,6.0,Other,0
571,1,False,3.37,STEM,Black,690.0,4.0,Investment Banking,0
572,1,False,3.23,Business,White,630.0,4.0,Consulting,0
573,1,True,3.29,Business,Unknown,670.0,4.0,Consulting,0
575,1,True,3.04,Humanities,Unknown,580.0,4.0,Consulting,0
576,0,True,3.17,Humanities,Unknown,630.0,6.0,Investment Management,1
577,1,False,3.38,Humanities,Asian,720.0,7.0,Technology,0
578,1,False,3.23,Business,Asian,570.0,4.0,Technology,0
579,1,False,3.46,Business,Hispanic,660.0,6.0,Technology,1
580,1,False,3.39,Business,Asian,650.0,5.0,Other,0
581,1,False,3.32,Business,White,720.0,4.0,Nonprofit/Gov,1
582,1,False,3.34,STEM,Black,670.0,4.0,Nonprofit/Gov,0
583,1,False,3.33,STEM,White,680.0,4.0,Investment Banking,1
584,1,False,3.35,Business,White,660.0,3.0,Consulting,1
585,1,True,3.35,STEM,Unknown,690.0,5.0,Other,1
586,0,False,3.01,Business,Asian,570.0,5.0,Consulting,0
587,0,False,3.02,STEM,Black,660.0,4.0,Consulting,0
588,1,False,3.42,Humanities,Black,780.0,3.0,PE/VC,0
589,1,False,3.01,Humanities,Black,640.0,5.0,Consulting,0
590,1,False,3.47,STEM,White,680.0,3.0,Nonprofit/Gov,0
591,1,True,3.04,Business,Unknown,620.0,4.0,Nonprofit/Gov,0
592,0,False,3.33,Humanities,White,700.0,4.0,Nonprofit/Gov,1
593,1,False,3.44,Business,White,660.0,6.0,Consulting,1
594,0,True,3.19,STEM,Unknown,700.0,5.0,Consulting,1
595,1,False,3.07,Humanities,Asian,570.0,6.0,Consulting,0
596,1,True,3.29,Business,Unknown,630.0,5.0,Financial Services,0
597,1,False,3.27,STEM,White,590.0,7.0,Nonprofit/Gov,0
598,1,True,3.43,Humanities,Unknown,720.0,5.0,Nonprofit/Gov,0
599,1,False,3.15,Business,Asian,620.0,6.0,Real Estate,0
600,1,True,3.06,STEM,Unknown,650.0,5.0,Nonprofit/Gov,0
601,0,True,3.24,STEM,Unknown,660.0,5.0,Investment Management,1
603,1,True,3.04,Business,Unknown,610.0,7.0,PE/VC,0
604,0,False,3.31,STEM,Black,720.0,7.0,Technology,1
605,0,False,3.25,Business,Black,630.0,6.0,Consulting,0
606,1,False,2.99,Humanities,White,630.0,5.0,Other,0
607,0,True,3.0,Business,Unknown,630.0,3.0,Consulting,1
608,1,False,3.4,Humanities,Hispanic,660.0,5.0,Technology,0
609,0,False,3.17,Business,Asian,580.0,6.0,Nonprofit/Gov,0
610,0,False,3.69,STEM,Asian,780.0,6.0,Nonprofit/Gov,1
611,1,False,2.79,Business,Asian,600.0,5.0,Real Estate,0
612,0,False,2.87,STEM,Asian,570.0,5.0,Technology,0
613,1,False,3.09,Business,White,640.0,5.0,PE/VC,0
614,1,False,3.16,STEM,White,650.0,7.0,Consulting,0
615,0,False,3.22,Humanities,Black,660.0,5.0,Technology,1
616,0,False,3.39,Humanities,Black,650.0,5.0,PE/VC,0
617,1,True,3.46,Humanities,Unknown,680.0,5.0,Technology,0
618,1,False,3.2,Business,Black,670.0,5.0,Consulting,0
619,1,False,2.88,Business,Other,570.0,5.0,Health Care,0
620,1,False,3.51,Business,Asian,700.0,4.0,Consulting,0
621,1,False,3.25,Business,Other,640.0,5.0,Technology,0
622,0,False,3.4,Business,Hispanic,780.0,5.0,Technology,1
623,1,False,3.2,STEM,Black,670.0,4.0,CPG,0
624,1,False,2.95,STEM,Black,570.0,6.0,Consulting,0
625,1,True,3.33,Humanities,Unknown,710.0,7.0,Health Care,1
626,0,True,3.07,STEM,Unknown,640.0,6.0,Real Estate,1
627,1,True,3.12,Humanities,Unknown,720.0,4.0,Technology,0
628,1,False,3.18,Business,Hispanic,570.0,5.0,Health Care,0
629,1,False,3.11,Humanities,Asian,610.0,6.0,Media/Entertainment,0
630,1,False,3.11,STEM,Black,570.0,5.0,Investment Banking,0
631,1,False,2.99,Humanities,White,580.0,3.0,Consulting,0
632,1,True,3.38,Business,Unknown,740.0,6.0,Other,0
633,0,False,3.08,Humanities,Hispanic,600.0,5.0,Health Care,0
634,1,False,3.45,STEM,Asian,650.0,4.0,Energy,0
635,1,False,3.51,Humanities,White,750.0,6.0,Technology,0
636,1,True,3.29,Humanities,Unknown,690.0,4.0,PE/VC,0
637,1,False,3.4,STEM,Hispanic,700.0,5.0,Nonprofit/Gov,0
638,1,True,3.36,STEM,Unknown,690.0,3.0,Consulting,0
639,1,True,3.45,Humanities,Unknown,650.0,5.0,Financial Services,0
640,1,False,3.48,STEM,Asian,780.0,6.0,Health Care,0
641,0,True,3.14,Business,Unknown,590.0,5.0,PE/VC,1
642,1,True,3.34,Business,Unknown,660.0,5.0,Consulting,1
643,0,False,3.43,Humanities,Black,630.0,4.0,CPG,0
644,1,False,3.14,STEM,White,720.0,6.0,Technology,0
645,1,True,3.19,Business,Unknown,670.0,5.0,Financial Services,0
646,1,True,3.0,Business,Unknown,620.0,5.0,Technology,0
647,1,False,3.24,Business,Asian,640.0,4.0,Nonprofit/Gov,0
648,0,True,3.12,Humanities,Unknown,690.0,6.0,PE/VC,1
649,1,False,3.37,Business,Asian,680.0,4.0,Technology,0
650,1,False,3.39,Humanities,Asian,690.0,6.0,Investment Banking,0
651,1,False,3.32,Business,Black,610.0,6.0,Consulting,0
652,1,True,3.33,Business,Unknown,690.0,3.0,Consulting,1
653,1,True,3.29,STEM,Unknown,620.0,4.0,Consulting,0
654,0,True,3.23,Business,Unknown,640.0,4.0,Consulting,1
655,1,True,3.12,Humanities,Unknown,630.0,5.0,Financial Services,0
656,1,True,3.24,Humanities,Unknown,610.0,6.0,Consulting,0
657,0,False,3.37,Humanities,Asian,670.0,4.0,Technology,1
658,0,False,3.17,Business,Other,570.0,6.0,Other,1
659,1,False,3.12,Humanities,Other,680.0,6.0,Technology,0
660,1,True,3.21,Humanities,Unknown,660.0,5.0,Financial Services,1
661,1,False,3.0,Business,White,600.0,5.0,Financial Services,0
662,1,False,3.07,Business,Asian,600.0,6.0,PE/VC,0
663,0,True,3.23,STEM,Unknown,650.0,4.0,Financial Services,1
664,1,False,3.19,STEM,White,680.0,5.0,Financial Services,0
665,1,True,3.32,STEM,Unknown,710.0,5.0,Financial Services,1
666,0,True,3.11,STEM,Unknown,650.0,4.0,Technology,1
668,1,False,3.28,STEM,Asian,590.0,7.0,Investment Management,0
669,1,False,3.41,Business,Black,710.0,6.0,Health Care,0
670,1,True,3.38,STEM,Unknown,630.0,5.0,Consulting,0
671,1,False,3.26,Business,White,610.0,5.0,Health Care,0
672,1,False,3.65,STEM,Hispanic,710.0,6.0,Financial Services,1
673,1,False,3.27,STEM,White,650.0,4.0,Retail,0
674,1,False,3.42,Business,Other,690.0,5.0,PE/VC,0
675,1,False,3.43,Business,Black,740.0,4.0,Financial Services,0
676,1,False,3.22,STEM,Hispanic,690.0,3.0,Investment Management,1
677,0,False,3.03,Humanities,Black,570.0,7.0,Consulting,0
679,0,True,3.26,STEM,Unknown,700.0,3.0,Other,1
680,1,False,3.21,STEM,White,640.0,6.0,Nonprofit/Gov,0
682,1,False,3.26,Business,White,740.0,6.0,Consulting,1
683,0,False,3.37,Humanities,Black,650.0,4.0,Technology,0
684,1,False,3.36,Humanities,White,630.0,6.0,Technology,0
685,1,False,3.34,Business,White,680.0,5.0,Financial Services,1
686,0,False,3.58,Business,Other,780.0,5.0,Technology,1
687,1,False,3.3,STEM,Asian,600.0,6.0,Health Care,0
688,1,False,3.1,Humanities,Hispanic,570.0,4.0,Consulting,0
689,1,True,3.15,Business,Unknown,640.0,6.0,Consulting,0
690,1,False,3.3,Humanities,White,680.0,6.0,Health Care,0
691,1,True,3.49,Business,Unknown,680.0,4.0,Consulting,0
692,1,True,3.15,Humanities,Unknown,610.0,5.0,Consulting,0
693,1,True,3.26,Business,Unknown,650.0,4.0,Technology,0
694,1,True,2.96,Humanities,Unknown,590.0,5.0,Other,0
695,1,True,3.38,Business,Unknown,650.0,6.0,Media/Entertainment,0
696,1,False,3.32,Humanities,Hispanic,650.0,5.0,Health Care,0
698,1,True,3.19,Business,Unknown,650.0,4.0,Consulting,0
699,1,False,3.27,Humanities,Black,620.0,6.0,PE/VC,0
700,1,True,3.3,Humanities,Unknown,630.0,4.0,Investment Banking,0
701,1,False,3.05,Humanities,Asian,630.0,5.0,Consulting,0
702,1,False,3.5,Business,Asian,690.0,6.0,Other,0
703,1,False,3.56,Business,Black,670.0,6.0,Consulting,0
704,0,False,3.28,Humanities,Other,650.0,6.0,PE/VC,1
705,0,False,3.2,STEM,Asian,630.0,6.0,Financial Services,0
706,0,False,3.24,STEM,Asian,630.0,3.0,Investment Banking,0
707,1,False,3.35,STEM,Asian,720.0,4.0,Consulting,0
708,1,False,3.2,Business,White,630.0,5.0,PE/VC,0
711,1,False,3.02,STEM,Asian,640.0,4.0,Retail,0
712,0,False,3.51,Humanities,Other,690.0,4.0,Consulting,1
713,1,False,3.25,STEM,White,650.0,6.0,Consulting,0
714,1,False,3.09,Business,Asian,680.0,7.0,Consulting,0
715,1,False,3.4,Humanities,Asian,700.0,4.0,Retail,0
716,1,True,2.93,Business,Unknown,570.0,5.0,Nonprofit/Gov,0
718,1,False,3.27,STEM,Hispanic,700.0,6.0,Consulting,0
719,1,False,3.26,STEM,Asian,690.0,4.0,Technology,1
720,1,True,3.39,Business,Unknown,640.0,6.0,Consulting,0
721,1,True,3.44,Business,Unknown,700.0,3.0,Media/Entertainment,0
722,1,False,3.26,STEM,Asian,710.0,6.0,Investment Management,1
723,1,True,3.29,Business,Unknown,590.0,5.0,Nonprofit/Gov,0
724,1,True,3.19,Humanities,Unknown,630.0,5.0,Health Care,0
725,1,False,3.18,STEM,White,680.0,4.0,PE/VC,0
726,1,True,3.13,Humanities,Unknown,640.0,6.0,Nonprofit/Gov,0
727,1,False,3.39,STEM,White,730.0,5.0,Financial Services,0
728,1,False,3.24,Humanities,Hispanic,580.0,4.0,Investment Banking,0
730,1,False,2.89,Humanities,Asian,580.0,4.0,Technology,0
731,1,False,3.22,Humanities,White,600.0,5.0,Technology,0
734,1,False,3.3,Humanities,Asian,700.0,6.0,Nonprofit/Gov,0
735,1,True,3.16,Business,Unknown,640.0,5.0,Technology,0
736,0,False,3.02,Business,Black,570.0,4.0,PE/VC,0
737,1,False,3.18,Humanities,Black,660.0,4.0,Other,0
738,1,False,3.36,Humanities,Asian,640.0,3.0,Consulting,0
739,1,False,3.19,Business,White,660.0,2.0,Technology,0
740,0,False,3.28,Humanities,Hispanic,670.0,6.0,Investment Banking,0
741,1,False,3.28,STEM,Black,610.0,5.0,Nonprofit/Gov,0
742,1,False,3.33,Business,Asian,640.0,5.0,Consulting,0
743,1,False,3.18,Business,White,730.0,4.0,Consulting,0
744,1,False,3.35,STEM,White,650.0,5.0,Consulting,0
745,1,False,3.01,STEM,Hispanic,650.0,5.0,Consulting,0
746,1,False,2.98,Business,White,570.0,5.0,PE/VC,0
747,0,True,3.29,Humanities,Unknown,710.0,4.0,Investment Banking,1
748,1,True,3.31,Humanities,Unknown,670.0,4.0,CPG,1
749,1,False,3.37,Humanities,White,700.0,4.0,Consulting,1
750,1,True,3.29,Business,Unknown,730.0,5.0,Consulting,0
752,1,True,3.26,Humanities,Unknown,690.0,4.0,Health Care,0
753,1,True,3.63,Business,Unknown,700.0,6.0,Technology,1
754,1,True,3.24,Humanities,Unknown,670.0,5.0,Other,1
755,1,False,3.27,STEM,Asian,600.0,3.0,Health Care,0
756,0,False,3.45,Business,Asian,700.0,5.0,Other,1
757,1,True,3.0,Humanities,Unknown,670.0,4.0,Nonprofit/Gov,0
758,1,True,3.18,Humanities,Unknown,620.0,4.0,Consulting,0
759,1,False,3.31,Business,White,630.0,3.0,Consulting,0
760,1,False,3.16,Humanities,Asian,720.0,6.0,Technology,0
762,1,False,3.1,Humanities,Black,630.0,6.0,Consulting,0
763,1,False,3.22,Humanities,Asian,650.0,6.0,Consulting,0
764,1,True,3.29,Business,Unknown,680.0,5.0,Health Care,0
765,1,False,3.35,Humanities,Black,720.0,7.0,Consulting,1
766,1,False,3.08,STEM,Black,570.0,4.0,Nonprofit/Gov,0
768,1,False,3.46,Humanities,White,770.0,6.0,PE/VC,0
769,1,False,3.26,STEM,Black,670.0,6.0,Technology,0
770,1,False,3.3,Humanities,Black,640.0,6.0,Nonprofit/Gov,0
772,1,False,3.08,STEM,Black,610.0,5.0,Nonprofit/Gov,0
774,1,True,3.18,Humanities,Unknown,690.0,4.0,Consulting,0
775,1,False,3.15,Humanities,Black,640.0,5.0,Investment Management,0
776,1,True,3.2,Humanities,Unknown,570.0,3.0,Consulting,0
777,1,False,3.18,Business,Black,610.0,5.0,Other,0
778,1,True,3.31,Humanities,Unknown,710.0,5.0,Health Care,0
779,0,False,3.24,Business,Hispanic,660.0,4.0,Other,0
781,1,False,3.35,Business,Black,710.0,6.0,Health Care,0
782,1,False,3.49,STEM,Black,690.0,6.0,Investment Banking,1
783,1,False,3.35,STEM,Asian,620.0,6.0,Consulting,0
784,1,True,3.06,Humanities,Unknown,580.0,3.0,Technology,0
785,1,False,3.43,STEM,Asian,730.0,6.0,Nonprofit/Gov,0
787,0,False,3.26,Humanities,White,740.0,4.0,Health Care,1
788,1,True,2.99,STEM,Unknown,650.0,5.0,Financial Services,0
789,1,True,3.17,Humanities,Unknown,620.0,5.0,Consulting,0
791,0,False,3.19,STEM,Asian,580.0,5.0,PE/VC,0
792,0,False,3.21,Humanities,Hispanic,710.0,5.0,Other,0
793,0,False,3.09,Business,Black,570.0,7.0,PE/VC,0
794,0,False,3.39,STEM,Black,610.0,6.0,Investment Management,0
795,1,False,3.33,STEM,Asian,690.0,4.0,Financial Services,1
796,1,True,3.28,Humanities,Unknown,650.0,5.0,Consulting,0
797,1,False,3.18,Business,Hispanic,650.0,5.0,Financial Services,0
798,1,True,3.1,Business,Unknown,570.0,4.0,Other,0
799,1,False,3.25,STEM,Hispanic,740.0,5.0,PE/VC,0
800,1,False,3.17,Humanities,Hispanic,570.0,5.0,Financial Services,0
801,1,True,3.27,Business,Unknown,640.0,6.0,Health Care,0
802,1,False,3.36,STEM,White,640.0,3.0,Consulting,0
803,1,True,3.45,Business,Unknown,680.0,5.0,Financial Services,1
804,0,False,3.16,Humanities,Hispanic,570.0,7.0,PE/VC,0
805,1,False,3.32,Humanities,Black,660.0,4.0,Consulting,0
806,1,True,3.09,Humanities,Unknown,640.0,5.0,Nonprofit/Gov,0
807,0,False,3.26,Business,White,710.0,5.0,Investment Banking,1
808,1,False,3.21,Humanities,Asian,630.0,4.0,Investment Banking,0
809,1,False,3.33,Humanities,Black,680.0,4.0,Investment Banking,0
810,1,False,3.3,Humanities,White,680.0,5.0,PE/VC,0
811,1,True,3.38,STEM,Unknown,670.0,5.0,Financial Services,0
812,1,True,3.39,Humanities,Unknown,600.0,6.0,Health Care,0
814,1,True,3.11,STEM,Unknown,620.0,4.0,Consulting,0
815,0,False,3.08,Humanities,Black,610.0,6.0,Nonprofit/Gov,0
816,1,False,3.39,Business,Hispanic,680.0,4.0,PE/VC,0
817,1,False,3.19,Humanities,White,570.0,3.0,Energy,0
818,1,True,3.37,Business,Unknown,640.0,3.0,Financial Services,0
821,1,True,3.45,Humanities,Unknown,640.0,6.0,Investment Banking,0
822,1,False,3.38,Humanities,White,700.0,6.0,CPG,0
823,1,True,3.26,Business,Unknown,680.0,7.0,Consulting,1
824,0,False,3.47,Business,Black,630.0,5.0,PE/VC,0
826,1,True,3.2,STEM,Unknown,650.0,5.0,PE/VC,0
827,1,False,3.26,STEM,Black,630.0,6.0,Technology,0
828,1,True,3.3,Humanities,Unknown,670.0,4.0,PE/VC,0
829,1,False,3.58,STEM,Black,740.0,4.0,Health Care,1
830,1,False,2.98,STEM,White,620.0,6.0,Consulting,0
831,1,False,3.2,STEM,White,650.0,6.0,PE/VC,0
832,1,False,3.24,STEM,Hispanic,660.0,6.0,Nonprofit/Gov,0
833,1,False,3.49,Business,White,750.0,5.0,Investment Banking,0
834,1,False,3.42,STEM,Asian,640.0,4.0,Technology,0
